,sex,unit,geo,TIME_PERIOD,OBS_VALUE
23741,T,PC_EMP,NL,2010-Q2,2.3
23742,T,PC_EMP,NL,2010-Q3,3.5
23743,T,PC_EMP,NL,2010-Q4,3.8
23744,T,PC_EMP,NL,2011-Q1,3.9
23745,T,PC_EMP,NL,2011-Q2,4.1
23746,T,PC_EMP,NL,2011-Q3,4.6
23747,T,PC_EMP,NL,2011-Q4,4.4
23748,T,PC_EMP,NL,2012-Q1,3.5
23749,T,PC_EMP,NL,2012-Q2,3.7
23750,T,PC_EMP,NL,2012-Q3,4.4
23751,T,PC_EMP,NL,2012-Q4,4.0
23752,T,PC_EMP,NL,2013-Q1,3.4
23753,T,PC_EMP,NL,2013-Q2,3.8
23754,T,PC_EMP,NL,2013-Q3,4.1
23755,T,PC_EMP,NL,2013-Q4,4.1
23756,T,PC_EMP,NL,2014-Q1,3.5
23757,T,PC_EMP,NL,2014-Q2,3.9
23758,T,PC_EMP,NL,2014-Q3,4.5
23759,T,PC_EMP,NL,2014-Q4,4.3
23760,T,PC_EMP,NL,2015-Q1,4.1
23761,T,PC_EMP,NL,2015-Q2,4.3
23762,T,PC_EMP,NL,2015-Q3,5.2
23763,T,PC_EMP,NL,2015-Q4,4.6
23764,T,PC_EMP,NL,2016-Q1,4.2
23765,T,PC_EMP,NL,2016-Q2,4.8
23766,T,PC_EMP,NL,2016-Q3,5.3
23767,T,PC_EMP,NL,2016-Q4,5.0
23768,T,PC_EMP,NL,2017-Q1,4.4
23769,T,PC_EMP,NL,2017-Q2,4.8
23770,T,PC_EMP,NL,2017-Q3,5.5
23771,T,PC_EMP,NL,2017-Q4,5.0
23772,T,PC_EMP,NL,2018-Q1,4.6
23773,T,PC_EMP,NL,2018-Q2,4.8
23774,T,PC_EMP,NL,2018-Q3,5.5
23775,T,PC_EMP,NL,2018-Q4,5.2
23776,T,PC_EMP,NL,2019-Q1,4.5
23777,T,PC_EMP,NL,2019-Q2,4.7
23778,T,PC_EMP,NL,2019-Q3,4.9
23779,T,PC_EMP,NL,2019-Q4,4.8
23780,T,PC_EMP,NL,2020-Q1,4.3
23781,T,PC_EMP,NL,2020-Q2,3.4
23782,T,PC_EMP,NL,2020-Q3,4.1
23783,T,PC_EMP,NL,2020-Q4,4.4
23784,T,PC_EMP,NL,2021-Q1,4.9
23785,T,PC_EMP,NL,2021-Q2,5.6
23786,T,THS,NL,2009-Q1,121.1
23787,T,THS,NL,2009-Q2,115.6
23788,T,THS,NL,2009-Q3,133.1
23789,T,THS,NL,2009-Q4,117.6
23790,T,THS,NL,2010-Q1,107.9
23791,T,THS,NL,2010-Q2,191.3
23792,T,THS,NL,2010-Q3,287.4
23793,T,THS,NL,2010-Q4,315.9
23794,T,THS,NL,2011-Q1,324.5
23795,T,THS,NL,2011-Q2,337.4
23796,T,THS,NL,2011-Q3,381.3
23797,T,THS,NL,2011-Q4,363.8
23798,T,THS,NL,2012-Q1,291.8
23799,T,THS,NL,2012-Q2,306.9
23800,T,THS,NL,2012-Q3,367.1
23801,T,THS,NL,2012-Q4,337.7
23802,T,THS,NL,2013-Q1,284.4
23803,T,THS,NL,2013-Q2,317.0
23804,T,THS,NL,2013-Q3,342.7
23805,T,THS,NL,2013-Q4,336.8
23806,T,THS,NL,2014-Q1,288.3
23807,T,THS,NL,2014-Q2,323.3
23808,T,THS,NL,2014-Q3,371.4
23809,T,THS,NL,2014-Q4,356.3
23810,T,THS,NL,2015-Q1,336.8
23811,T,THS,NL,2015-Q2,353.6
23812,T,THS,NL,2015-Q3,434.7
23813,T,THS,NL,2015-Q4,385.9
23814,T,THS,NL,2016-Q1,351.1
23815,T,THS,NL,2016-Q2,399.0
23816,T,THS,NL,2016-Q3,452.4
23817,T,THS,NL,2016-Q4,419.8
23818,T,THS,NL,2017-Q1,368.9
23819,T,THS,NL,2017-Q2,407.9
23820,T,THS,NL,2017-Q3,471.7
23821,T,THS,NL,2017-Q4,435.7
23822,T,THS,NL,2018-Q1,398.6
23823,T,THS,NL,2018-Q2,423.2
23824,T,THS,NL,2018-Q3,483.6
23825,T,THS,NL,2018-Q4,461.3
23826,T,THS,NL,2019-Q1,398.4
23827,T,THS,NL,2019-Q2,417.8
23828,T,THS,NL,2019-Q3,436.2
23829,T,THS,NL,2019-Q4,432.2
23830,T,THS,NL,2020-Q1,388.1
23831,T,THS,NL,2020-Q2,298.6
23832,T,THS,NL,2020-Q3,366.8
23833,T,THS,NL,2020-Q4,399.1
23834,T,THS,NL,2021-Q1,445.1
23835,T,THS,NL,2021-Q2,526.9
24036,F,PC_EMP,NO,2009-Q1,3.8
24037,F,PC_EMP,NO,2009-Q2,3.9
24038,F,PC_EMP,NO,2009-Q3,5.8
24039,F,PC_EMP,NO,2009-Q4,4.1
24040,F,PC_EMP,NO,2010-Q1,3.7
24041,F,PC_EMP,NO,2010-Q2,3.5
24042,F,PC_EMP,NO,2010-Q3,6.1
24043,F,PC_EMP,NO,2010-Q4,5.2
24044,F,PC_EMP,NO,2011-Q1,3.6
24045,F,PC_EMP,NO,2011-Q2,3.6
24046,F,PC_EMP,NO,2011-Q3,6.0
24047,F,PC_EMP,NO,2011-Q4,4.2
24048,F,PC_EMP,NO,2012-Q1,3.5
24049,F,PC_EMP,NO,2012-Q2,3.6
24050,F,PC_EMP,NO,2012-Q3,5.9
24051,F,PC_EMP,NO,2012-Q4,4.1
24052,F,PC_EMP,NO,2013-Q1,3.7
24053,F,PC_EMP,NO,2013-Q2,3.7
24054,F,PC_EMP,NO,2013-Q3,5.3
24055,F,PC_EMP,NO,2013-Q4,4.4
24056,F,PC_EMP,NO,2014-Q1,3.2
24057,F,PC_EMP,NO,2014-Q2,3.3
24058,F,PC_EMP,NO,2014-Q3,5.6
24059,F,PC_EMP,NO,2014-Q4,4.2
24060,F,PC_EMP,NO,2015-Q1,3.2
24061,F,PC_EMP,NO,2015-Q2,3.8
24062,F,PC_EMP,NO,2015-Q3,4.4
24063,F,PC_EMP,NO,2015-Q4,4.3
24064,F,PC_EMP,NO,2016-Q1,3.2
24065,F,PC_EMP,NO,2016-Q2,3.7
24066,F,PC_EMP,NO,2016-Q3,5.4
24067,F,PC_EMP,NO,2016-Q4,3.9
24068,F,PC_EMP,NO,2017-Q1,3.4
24069,F,PC_EMP,NO,2017-Q2,3.5
24070,F,PC_EMP,NO,2017-Q3,5.6
24071,F,PC_EMP,NO,2017-Q4,3.9
24072,F,PC_EMP,NO,2018-Q1,3.2
24073,F,PC_EMP,NO,2018-Q2,3.7
24074,F,PC_EMP,NO,2018-Q3,4.9
24075,F,PC_EMP,NO,2018-Q4,4.2
24076,F,PC_EMP,NO,2019-Q1,3.2
24077,F,PC_EMP,NO,2019-Q2,3.6
24078,F,PC_EMP,NO,2019-Q3,5.2
24079,F,PC_EMP,NO,2019-Q4,4.5
24080,F,PC_EMP,NO,2020-Q1,3.4
24081,F,PC_EMP,NO,2020-Q2,2.9
24082,F,PC_EMP,NO,2020-Q3,5.3
24083,F,PC_EMP,NO,2020-Q4,4.5
24084,F,PC_EMP,NO,2021-Q1,1.2
24085,F,THS,NO,2009-Q1,45.6
24086,F,THS,NO,2009-Q2,46.9
24087,F,THS,NO,2009-Q3,68.5
24088,F,THS,NO,2009-Q4,48.1
24089,F,THS,NO,2010-Q1,43.0
24090,F,THS,NO,2010-Q2,41.4
24091,F,THS,NO,2010-Q3,72.6
24092,F,THS,NO,2010-Q4,62.1
24093,F,THS,NO,2011-Q1,43.2
24094,F,THS,NO,2011-Q2,43.3
24095,F,THS,NO,2011-Q3,71.8
24096,F,THS,NO,2011-Q4,50.2
24097,F,THS,NO,2012-Q1,42.0
24098,F,THS,NO,2012-Q2,44.9
24099,F,THS,NO,2012-Q3,71.7
24100,F,THS,NO,2012-Q4,50.0
24101,F,THS,NO,2013-Q1,45.6
24102,F,THS,NO,2013-Q2,45.3
24103,F,THS,NO,2013-Q3,65.9
24104,F,THS,NO,2013-Q4,54.5
24105,F,THS,NO,2014-Q1,38.8
24106,F,THS,NO,2014-Q2,41.8
24107,F,THS,NO,2014-Q3,68.9
24108,F,THS,NO,2014-Q4,52.9
24109,F,THS,NO,2015-Q1,39.8
24110,F,THS,NO,2015-Q2,47.2
24111,F,THS,NO,2015-Q3,55.6
24112,F,THS,NO,2015-Q4,52.9
24113,F,THS,NO,2016-Q1,40.0
24114,F,THS,NO,2016-Q2,45.6
24115,F,THS,NO,2016-Q3,67.2
24116,F,THS,NO,2016-Q4,48.7
24117,F,THS,NO,2017-Q1,42.6
24118,F,THS,NO,2017-Q2,43.9
24119,F,THS,NO,2017-Q3,70.6
24120,F,THS,NO,2017-Q4,48.9
24121,F,THS,NO,2018-Q1,39.7
24122,F,THS,NO,2018-Q2,46.8
24123,F,THS,NO,2018-Q3,62.8
24124,F,THS,NO,2018-Q4,53.2
24125,F,THS,NO,2019-Q1,40.0
24126,F,THS,NO,2019-Q2,46.4
24127,F,THS,NO,2019-Q3,66.9
24128,F,THS,NO,2019-Q4,57.9
24129,F,THS,NO,2020-Q1,43.0
24130,F,THS,NO,2020-Q2,36.2
24131,F,THS,NO,2020-Q3,67.4
24132,F,THS,NO,2020-Q4,56.8
24133,F,THS,NO,2021-Q1,15.7
24330,M,PC_EMP,NO,2009-Q1,3.7
24331,M,PC_EMP,NO,2009-Q2,3.7
24332,M,PC_EMP,NO,2009-Q3,4.8
24333,M,PC_EMP,NO,2009-Q4,3.9
24334,M,PC_EMP,NO,2010-Q1,3.4
24335,M,PC_EMP,NO,2010-Q2,3.8
24336,M,PC_EMP,NO,2010-Q3,5.3
24337,M,PC_EMP,NO,2010-Q4,4.1
24338,M,PC_EMP,NO,2011-Q1,3.8
24339,M,PC_EMP,NO,2011-Q2,3.9
24340,M,PC_EMP,NO,2011-Q3,5.3
24341,M,PC_EMP,NO,2011-Q4,4.6
24342,M,PC_EMP,NO,2012-Q1,3.8
24343,M,PC_EMP,NO,2012-Q2,4.2
24344,M,PC_EMP,NO,2012-Q3,5.7
24345,M,PC_EMP,NO,2012-Q4,4.0
24346,M,PC_EMP,NO,2013-Q1,3.7
24347,M,PC_EMP,NO,2013-Q2,3.6
24348,M,PC_EMP,NO,2013-Q3,5.1
24349,M,PC_EMP,NO,2013-Q4,4.2
24350,M,PC_EMP,NO,2014-Q1,3.2
24351,M,PC_EMP,NO,2014-Q2,3.5
24352,M,PC_EMP,NO,2014-Q3,5.2
24353,M,PC_EMP,NO,2014-Q4,3.7
24354,M,PC_EMP,NO,2015-Q1,3.1
24355,M,PC_EMP,NO,2015-Q2,3.5
24356,M,PC_EMP,NO,2015-Q3,4.7
24357,M,PC_EMP,NO,2015-Q4,3.8
24358,M,PC_EMP,NO,2016-Q1,3.4
24359,M,PC_EMP,NO,2016-Q2,3.3
24360,M,PC_EMP,NO,2016-Q3,5.0
24361,M,PC_EMP,NO,2016-Q4,3.8
24362,M,PC_EMP,NO,2017-Q1,3.3
24363,M,PC_EMP,NO,2017-Q2,3.4
24364,M,PC_EMP,NO,2017-Q3,4.5
24365,M,PC_EMP,NO,2017-Q4,4.1
24366,M,PC_EMP,NO,2018-Q1,3.3
24367,M,PC_EMP,NO,2018-Q2,4.0
24368,M,PC_EMP,NO,2018-Q3,5.1
24369,M,PC_EMP,NO,2018-Q4,4.0
24370,M,PC_EMP,NO,2019-Q1,3.1
24371,M,PC_EMP,NO,2019-Q2,3.8
24372,M,PC_EMP,NO,2019-Q3,4.8
24373,M,PC_EMP,NO,2019-Q4,3.6
24374,M,PC_EMP,NO,2020-Q1,3.4
24375,M,PC_EMP,NO,2020-Q2,3.4
24376,M,PC_EMP,NO,2020-Q3,4.4
24377,M,PC_EMP,NO,2020-Q4,3.6
24378,M,PC_EMP,NO,2021-Q1,1.4
24379,M,THS,NO,2009-Q1,47.6
24380,M,THS,NO,2009-Q2,48.7
24381,M,THS,NO,2009-Q3,62.7
24382,M,THS,NO,2009-Q4,50.7
24383,M,THS,NO,2010-Q1,44.7
24384,M,THS,NO,2010-Q2,50.4
24385,M,THS,NO,2010-Q3,69.7
24386,M,THS,NO,2010-Q4,54.7
24387,M,THS,NO,2011-Q1,49.3
24388,M,THS,NO,2011-Q2,51.9
24389,M,THS,NO,2011-Q3,71.7
24390,M,THS,NO,2011-Q4,61.9
24391,M,THS,NO,2012-Q1,50.6
24392,M,THS,NO,2012-Q2,57.2
24393,M,THS,NO,2012-Q3,78.4
24394,M,THS,NO,2012-Q4,53.9
24395,M,THS,NO,2013-Q1,50.1
24396,M,THS,NO,2013-Q2,49.3
24397,M,THS,NO,2013-Q3,71.0
24398,M,THS,NO,2013-Q4,57.3
24399,M,THS,NO,2014-Q1,43.3
24400,M,THS,NO,2014-Q2,47.9
24401,M,THS,NO,2014-Q3,73.2
24402,M,THS,NO,2014-Q4,51.3
24403,M,THS,NO,2015-Q1,43.3
24404,M,THS,NO,2015-Q2,49.4
24405,M,THS,NO,2015-Q3,66.1
24406,M,THS,NO,2015-Q4,52.8
24407,M,THS,NO,2016-Q1,47.0
24408,M,THS,NO,2016-Q2,45.2
24409,M,THS,NO,2016-Q3,69.7
24410,M,THS,NO,2016-Q4,52.0
24411,M,THS,NO,2017-Q1,45.2
24412,M,THS,NO,2017-Q2,47.3
24413,M,THS,NO,2017-Q3,63.4
24414,M,THS,NO,2017-Q4,56.5
24415,M,THS,NO,2018-Q1,46.1
24416,M,THS,NO,2018-Q2,57.4
24417,M,THS,NO,2018-Q3,72.5
24418,M,THS,NO,2018-Q4,56.6
24419,M,THS,NO,2019-Q1,44.3
24420,M,THS,NO,2019-Q2,54.9
24421,M,THS,NO,2019-Q3,70.2
24422,M,THS,NO,2019-Q4,51.3
24423,M,THS,NO,2020-Q1,48.3
24424,M,THS,NO,2020-Q2,47.9
24425,M,THS,NO,2020-Q3,62.3
24426,M,THS,NO,2020-Q4,51.6
24427,M,THS,NO,2021-Q1,19.6
24624,T,PC_EMP,NO,2009-Q1,3.7
24625,T,PC_EMP,NO,2009-Q2,3.8
24626,T,PC_EMP,NO,2009-Q3,5.3
24627,T,PC_EMP,NO,2009-Q4,4.0
24628,T,PC_EMP,NO,2010-Q1,3.5
24629,T,PC_EMP,NO,2010-Q2,3.7
24630,T,PC_EMP,NO,2010-Q3,5.7
24631,T,PC_EMP,NO,2010-Q4,4.7
24632,T,PC_EMP,NO,2011-Q1,3.7
24633,T,PC_EMP,NO,2011-Q2,3.8
24634,T,PC_EMP,NO,2011-Q3,5.6
24635,T,PC_EMP,NO,2011-Q4,4.4
24636,T,PC_EMP,NO,2012-Q1,3.6
24637,T,PC_EMP,NO,2012-Q2,3.9
24638,T,PC_EMP,NO,2012-Q3,5.8
24639,T,PC_EMP,NO,2012-Q4,4.0
24640,T,PC_EMP,NO,2013-Q1,3.7
24641,T,PC_EMP,NO,2013-Q2,3.6
24642,T,PC_EMP,NO,2013-Q3,5.2
24643,T,PC_EMP,NO,2013-Q4,4.3
24644,T,PC_EMP,NO,2014-Q1,3.2
24645,T,PC_EMP,NO,2014-Q2,3.4
24646,T,PC_EMP,NO,2014-Q3,5.4
24647,T,PC_EMP,NO,2014-Q4,3.9
24648,T,PC_EMP,NO,2015-Q1,3.2
24649,T,PC_EMP,NO,2015-Q2,3.6
24650,T,PC_EMP,NO,2015-Q3,4.6
24651,T,PC_EMP,NO,2015-Q4,4.0
24652,T,PC_EMP,NO,2016-Q1,3.3
24653,T,PC_EMP,NO,2016-Q2,3.4
24654,T,PC_EMP,NO,2016-Q3,5.2
24655,T,PC_EMP,NO,2016-Q4,3.8
24656,T,PC_EMP,NO,2017-Q1,3.3
24657,T,PC_EMP,NO,2017-Q2,3.4
24658,T,PC_EMP,NO,2017-Q3,5.0
24659,T,PC_EMP,NO,2017-Q4,4.0
24660,T,PC_EMP,NO,2018-Q1,3.2
24661,T,PC_EMP,NO,2018-Q2,3.9
24662,T,PC_EMP,NO,2018-Q3,5.0
24663,T,PC_EMP,NO,2018-Q4,4.1
24664,T,PC_EMP,NO,2019-Q1,3.1
24665,T,PC_EMP,NO,2019-Q2,3.7
24666,T,PC_EMP,NO,2019-Q3,5.0
24667,T,PC_EMP,NO,2019-Q4,4.0
24668,T,PC_EMP,NO,2020-Q1,3.4
24669,T,PC_EMP,NO,2020-Q2,3.1
24670,T,PC_EMP,NO,2020-Q3,4.8
24671,T,PC_EMP,NO,2020-Q4,4.0
24672,T,PC_EMP,NO,2021-Q1,1.3
24673,T,THS,NO,2009-Q1,93.2
24674,T,THS,NO,2009-Q2,95.6
24675,T,THS,NO,2009-Q3,131.2
24676,T,THS,NO,2009-Q4,98.8
24677,T,THS,NO,2010-Q1,87.8
24678,T,THS,NO,2010-Q2,91.8
24679,T,THS,NO,2010-Q3,142.3
24680,T,THS,NO,2010-Q4,116.8
24681,T,THS,NO,2011-Q1,92.5
24682,T,THS,NO,2011-Q2,95.2
24683,T,THS,NO,2011-Q3,143.5
24684,T,THS,NO,2011-Q4,112.1
24685,T,THS,NO,2012-Q1,92.6
24686,T,THS,NO,2012-Q2,102.1
24687,T,THS,NO,2012-Q3,150.2
24688,T,THS,NO,2012-Q4,103.8
24689,T,THS,NO,2013-Q1,95.6
24690,T,THS,NO,2013-Q2,94.6
24691,T,THS,NO,2013-Q3,136.9
24692,T,THS,NO,2013-Q4,111.8
24693,T,THS,NO,2014-Q1,82.1
24694,T,THS,NO,2014-Q2,89.7
24695,T,THS,NO,2014-Q3,142.1
24696,T,THS,NO,2014-Q4,104.2
24697,T,THS,NO,2015-Q1,83.1
24698,T,THS,NO,2015-Q2,96.6
24699,T,THS,NO,2015-Q3,121.7
24700,T,THS,NO,2015-Q4,105.7
24701,T,THS,NO,2016-Q1,87.1
24702,T,THS,NO,2016-Q2,90.9
24703,T,THS,NO,2016-Q3,136.9
24704,T,THS,NO,2016-Q4,100.7
24705,T,THS,NO,2017-Q1,87.8
24706,T,THS,NO,2017-Q2,91.2
24707,T,THS,NO,2017-Q3,134.0
24708,T,THS,NO,2017-Q4,105.4
24709,T,THS,NO,2018-Q1,85.9
24710,T,THS,NO,2018-Q2,104.3
24711,T,THS,NO,2018-Q3,135.3
24712,T,THS,NO,2018-Q4,109.8
24713,T,THS,NO,2019-Q1,84.3
24714,T,THS,NO,2019-Q2,101.3
24715,T,THS,NO,2019-Q3,137.1
24716,T,THS,NO,2019-Q4,109.2
24717,T,THS,NO,2020-Q1,91.3
24718,T,THS,NO,2020-Q2,84.1
24719,T,THS,NO,2020-Q3,129.6
24720,T,THS,NO,2020-Q4,108.4
24721,T,THS,NO,2021-Q1,35.3
24918,F,PC_EMP,PL,2009-Q1,3.1
24919,F,PC_EMP,PL,2009-Q2,3.4
24920,F,PC_EMP,PL,2009-Q3,3.5
24921,F,PC_EMP,PL,2009-Q4,4.0
24922,F,PC_EMP,PL,2010-Q1,3.8
24923,F,PC_EMP,PL,2010-Q2,3.7
24924,F,PC_EMP,PL,2010-Q3,4.0
24925,F,PC_EMP,PL,2010-Q4,3.6
24926,F,PC_EMP,PL,2011-Q1,2.7
24927,F,PC_EMP,PL,2011-Q2,3.3
24928,F,PC_EMP,PL,2011-Q3,3.5
24929,F,PC_EMP,PL,2011-Q4,3.6
24930,F,PC_EMP,PL,2012-Q1,3.1
24931,F,PC_EMP,PL,2012-Q2,3.5
24932,F,PC_EMP,PL,2012-Q3,3.6
24933,F,PC_EMP,PL,2012-Q4,3.7
24934,F,PC_EMP,PL,2013-Q1,2.8
24935,F,PC_EMP,PL,2013-Q2,3.4
24936,F,PC_EMP,PL,2013-Q3,3.1
24937,F,PC_EMP,PL,2013-Q4,3.7
24938,F,PC_EMP,PL,2014-Q1,2.9
24939,F,PC_EMP,PL,2014-Q2,3.6
24940,F,PC_EMP,PL,2014-Q3,3.6
24941,F,PC_EMP,PL,2014-Q4,3.6
24942,F,PC_EMP,PL,2015-Q1,2.6
24943,F,PC_EMP,PL,2015-Q2,3.4
24944,F,PC_EMP,PL,2015-Q3,3.3
24945,F,PC_EMP,PL,2015-Q4,3.8
24946,F,PC_EMP,PL,2016-Q1,3.5
24947,F,PC_EMP,PL,2016-Q2,3.3
24948,F,PC_EMP,PL,2016-Q3,2.9
24949,F,PC_EMP,PL,2016-Q4,3.5
24950,F,PC_EMP,PL,2017-Q1,3.1
24951,F,PC_EMP,PL,2017-Q2,3.4
24952,F,PC_EMP,PL,2017-Q3,3.3
24953,F,PC_EMP,PL,2017-Q4,3.6
24954,F,PC_EMP,PL,2018-Q1,3.3
24955,F,PC_EMP,PL,2018-Q2,3.1
24956,F,PC_EMP,PL,2018-Q3,2.9
24957,F,PC_EMP,PL,2018-Q4,3.7
24958,F,PC_EMP,PL,2019-Q1,2.9
24959,F,PC_EMP,PL,2019-Q2,2.7
24960,F,PC_EMP,PL,2019-Q3,3.0
24961,F,PC_EMP,PL,2019-Q4,3.1
24962,F,PC_EMP,PL,2020-Q1,2.5
24963,F,PC_EMP,PL,2020-Q2,1.7
24964,F,PC_EMP,PL,2020-Q3,2.9
24965,F,PC_EMP,PL,2020-Q4,2.7
24966,F,PC_EMP,PL,2021-Q1,2.3
24967,F,PC_EMP,PL,2021-Q2,2.5
24968,F,THS,PL,2009-Q1,218.0
24969,F,THS,PL,2009-Q2,245.4
24970,F,THS,PL,2009-Q3,250.2
24971,F,THS,PL,2009-Q4,288.4
24972,F,THS,PL,2010-Q1,254.9
24973,F,THS,PL,2010-Q2,258.0
24974,F,THS,PL,2010-Q3,281.0
24975,F,THS,PL,2010-Q4,246.8
24976,F,THS,PL,2011-Q1,187.3
24977,F,THS,PL,2011-Q2,228.4
24978,F,THS,PL,2011-Q3,241.3
24979,F,THS,PL,2011-Q4,249.1
24980,F,THS,PL,2012-Q1,209.9
24981,F,THS,PL,2012-Q2,245.8
24982,F,THS,PL,2012-Q3,247.9
24983,F,THS,PL,2012-Q4,259.8
24984,F,THS,PL,2013-Q1,189.6
24985,F,THS,PL,2013-Q2,232.0
24986,F,THS,PL,2013-Q3,215.7
24987,F,THS,PL,2013-Q4,262.0
24988,F,THS,PL,2014-Q1,206.1
24989,F,THS,PL,2014-Q2,255.5
24990,F,THS,PL,2014-Q3,258.5
24991,F,THS,PL,2014-Q4,257.1
24992,F,THS,PL,2015-Q1,187.0
24993,F,THS,PL,2015-Q2,245.2
24994,F,THS,PL,2015-Q3,240.8
24995,F,THS,PL,2015-Q4,277.3
24996,F,THS,PL,2016-Q1,249.1
24997,F,THS,PL,2016-Q2,238.6
24998,F,THS,PL,2016-Q3,213.3
24999,F,THS,PL,2016-Q4,256.1
25000,F,THS,PL,2017-Q1,229.3
25001,F,THS,PL,2017-Q2,254.6
25002,F,THS,PL,2017-Q3,241.3
25003,F,THS,PL,2017-Q4,259.6
25004,F,THS,PL,2018-Q1,242.1
25005,F,THS,PL,2018-Q2,228.7
25006,F,THS,PL,2018-Q3,217.2
25007,F,THS,PL,2018-Q4,273.8
25008,F,THS,PL,2019-Q1,211.2
25009,F,THS,PL,2019-Q2,202.0
25010,F,THS,PL,2019-Q3,223.3
25011,F,THS,PL,2019-Q4,226.2
25012,F,THS,PL,2020-Q1,185.7
25013,F,THS,PL,2020-Q2,121.1
25014,F,THS,PL,2020-Q3,211.9
25015,F,THS,PL,2020-Q4,200.2
25016,F,THS,PL,2021-Q1,169.4
25017,F,THS,PL,2021-Q2,187.0
25218,M,PC_EMP,PL,2009-Q1,3.4
25219,M,PC_EMP,PL,2009-Q2,4.5
25220,M,PC_EMP,PL,2009-Q3,3.7
25221,M,PC_EMP,PL,2009-Q4,3.4
25222,M,PC_EMP,PL,2010-Q1,3.6
25223,M,PC_EMP,PL,2010-Q2,5.0
25224,M,PC_EMP,PL,2010-Q3,4.6
25225,M,PC_EMP,PL,2010-Q4,3.7
25226,M,PC_EMP,PL,2011-Q1,3.1
25227,M,PC_EMP,PL,2011-Q2,4.4
25228,M,PC_EMP,PL,2011-Q3,4.0
25229,M,PC_EMP,PL,2011-Q4,3.6
25230,M,PC_EMP,PL,2012-Q1,3.0
25231,M,PC_EMP,PL,2012-Q2,4.2
25232,M,PC_EMP,PL,2012-Q3,3.9
25233,M,PC_EMP,PL,2012-Q4,3.2
25234,M,PC_EMP,PL,2013-Q1,2.8
25235,M,PC_EMP,PL,2013-Q2,4.1
25236,M,PC_EMP,PL,2013-Q3,3.5
25237,M,PC_EMP,PL,2013-Q4,3.3
25238,M,PC_EMP,PL,2014-Q1,3.1
25239,M,PC_EMP,PL,2014-Q2,4.0
25240,M,PC_EMP,PL,2014-Q3,3.6
25241,M,PC_EMP,PL,2014-Q4,3.2
25242,M,PC_EMP,PL,2015-Q1,2.6
25243,M,PC_EMP,PL,2015-Q2,3.4
25244,M,PC_EMP,PL,2015-Q3,3.3
25245,M,PC_EMP,PL,2015-Q4,3.0
25246,M,PC_EMP,PL,2016-Q1,3.3
25247,M,PC_EMP,PL,2016-Q2,4.0
25248,M,PC_EMP,PL,2016-Q3,3.2
25249,M,PC_EMP,PL,2016-Q4,3.0
25250,M,PC_EMP,PL,2017-Q1,2.7
25251,M,PC_EMP,PL,2017-Q2,3.6
25252,M,PC_EMP,PL,2017-Q3,3.3
25253,M,PC_EMP,PL,2017-Q4,3.2
25254,M,PC_EMP,PL,2018-Q1,2.9
25255,M,PC_EMP,PL,2018-Q2,3.2
25256,M,PC_EMP,PL,2018-Q3,2.9
25257,M,PC_EMP,PL,2018-Q4,3.0
25258,M,PC_EMP,PL,2019-Q1,2.6
25259,M,PC_EMP,PL,2019-Q2,2.8
25260,M,PC_EMP,PL,2019-Q3,2.9
25261,M,PC_EMP,PL,2019-Q4,2.6
25262,M,PC_EMP,PL,2020-Q1,2.3
25263,M,PC_EMP,PL,2020-Q2,1.6
25264,M,PC_EMP,PL,2020-Q3,2.5
25265,M,PC_EMP,PL,2020-Q4,1.9
25266,M,PC_EMP,PL,2021-Q1,2.1
25267,M,PC_EMP,PL,2021-Q2,2.5
25268,M,THS,PL,2009-Q1,289.1
25269,M,THS,PL,2009-Q2,391.6
25270,M,THS,PL,2009-Q3,328.5
25271,M,THS,PL,2009-Q4,297.8
25272,M,THS,PL,2010-Q1,301.8
25273,M,THS,PL,2010-Q2,424.6
25274,M,THS,PL,2010-Q3,400.4
25275,M,THS,PL,2010-Q4,317.2
25276,M,THS,PL,2011-Q1,266.2
25277,M,THS,PL,2011-Q2,376.1
25278,M,THS,PL,2011-Q3,349.3
25279,M,THS,PL,2011-Q4,313.7
25280,M,THS,PL,2012-Q1,255.7
25281,M,THS,PL,2012-Q2,362.0
25282,M,THS,PL,2012-Q3,336.4
25283,M,THS,PL,2012-Q4,280.6
25284,M,THS,PL,2013-Q1,235.3
25285,M,THS,PL,2013-Q2,352.3
25286,M,THS,PL,2013-Q3,303.9
25287,M,THS,PL,2013-Q4,281.7
25288,M,THS,PL,2014-Q1,260.6
25289,M,THS,PL,2014-Q2,350.0
25290,M,THS,PL,2014-Q3,316.5
25291,M,THS,PL,2014-Q4,285.8
25292,M,THS,PL,2015-Q1,229.3
25293,M,THS,PL,2015-Q2,298.7
25294,M,THS,PL,2015-Q3,291.4
25295,M,THS,PL,2015-Q4,265.2
25296,M,THS,PL,2016-Q1,294.3
25297,M,THS,PL,2016-Q2,353.9
25298,M,THS,PL,2016-Q3,283.0
25299,M,THS,PL,2016-Q4,269.3
25300,M,THS,PL,2017-Q1,245.4
25301,M,THS,PL,2017-Q2,328.4
25302,M,THS,PL,2017-Q3,305.4
25303,M,THS,PL,2017-Q4,291.1
25304,M,THS,PL,2018-Q1,255.8
25305,M,THS,PL,2018-Q2,290.1
25306,M,THS,PL,2018-Q3,266.0
25307,M,THS,PL,2018-Q4,270.3
25308,M,THS,PL,2019-Q1,235.5
25309,M,THS,PL,2019-Q2,252.0
