,sex,unit,geo,TIME_PERIOD,OBS_VALUE
25267,M,THS,PL,2013-Q4,180.0
25268,M,THS,PL,2014-Q1,200.2
25269,M,THS,PL,2014-Q2,113.9
25270,M,THS,PL,2014-Q3,127.4
25271,M,THS,PL,2014-Q4,157.7
25272,M,THS,PL,2015-Q1,156.9
25273,M,THS,PL,2015-Q2,119.3
25274,M,THS,PL,2015-Q3,116.6
25275,M,THS,PL,2015-Q4,158.5
25276,M,THS,PL,2016-Q1,146.1
25277,M,THS,PL,2016-Q2,110.1
25278,M,THS,PL,2016-Q3,127.6
25279,M,THS,PL,2016-Q4,137.0
25280,M,THS,PL,2017-Q1,140.6
25281,M,THS,PL,2017-Q2,117.0
25282,M,THS,PL,2017-Q3,117.3
25283,M,THS,PL,2017-Q4,158.5
25284,M,THS,PL,2018-Q1,130.2
25285,M,THS,PL,2018-Q2,102.6
25286,M,THS,PL,2018-Q3,121.3
25287,M,THS,PL,2018-Q4,124.1
25288,M,THS,PL,2019-Q1,122.1
25289,M,THS,PL,2019-Q2,83.1
25290,M,THS,PL,2019-Q3,104.0
25291,M,THS,PL,2019-Q4,100.0
25292,M,THS,PL,2020-Q1,131.8
25293,M,THS,PL,2020-Q2,142.9
25294,M,THS,PL,2020-Q3,89.4
25295,M,THS,PL,2020-Q4,106.8
25296,M,THS,PL,2021-Q1,105.8
25297,M,THS,PL,2021-Q2,76.8
25498,T,PC_EMP,PL,2009-Q1,2.5
25499,T,PC_EMP,PL,2009-Q2,1.7
25500,T,PC_EMP,PL,2009-Q3,1.9
25501,T,PC_EMP,PL,2009-Q4,2.7
25502,T,PC_EMP,PL,2010-Q1,2.8
25503,T,PC_EMP,PL,2010-Q2,1.8
25504,T,PC_EMP,PL,2010-Q3,1.9
25505,T,PC_EMP,PL,2010-Q4,2.5
25506,T,PC_EMP,PL,2011-Q1,2.4
25507,T,PC_EMP,PL,2011-Q2,1.6
25508,T,PC_EMP,PL,2011-Q3,1.9
25509,T,PC_EMP,PL,2011-Q4,2.3
25510,T,PC_EMP,PL,2012-Q1,2.5
25511,T,PC_EMP,PL,2012-Q2,1.5
25512,T,PC_EMP,PL,2012-Q3,2.1
25513,T,PC_EMP,PL,2012-Q4,2.5
25514,T,PC_EMP,PL,2013-Q1,2.8
25515,T,PC_EMP,PL,2013-Q2,1.8
25516,T,PC_EMP,PL,2013-Q3,1.8
25517,T,PC_EMP,PL,2013-Q4,2.1
25518,T,PC_EMP,PL,2014-Q1,2.3
25519,T,PC_EMP,PL,2014-Q2,1.4
25520,T,PC_EMP,PL,2014-Q3,1.5
25521,T,PC_EMP,PL,2014-Q4,1.9
25522,T,PC_EMP,PL,2015-Q1,1.9
25523,T,PC_EMP,PL,2015-Q2,1.4
25524,T,PC_EMP,PL,2015-Q3,1.5
25525,T,PC_EMP,PL,2015-Q4,1.9
25526,T,PC_EMP,PL,2016-Q1,1.8
25527,T,PC_EMP,PL,2016-Q2,1.4
25528,T,PC_EMP,PL,2016-Q3,1.7
25529,T,PC_EMP,PL,2016-Q4,1.7
25530,T,PC_EMP,PL,2017-Q1,1.6
25531,T,PC_EMP,PL,2017-Q2,1.3
25532,T,PC_EMP,PL,2017-Q3,1.6
25533,T,PC_EMP,PL,2017-Q4,2.0
25534,T,PC_EMP,PL,2018-Q1,1.6
25535,T,PC_EMP,PL,2018-Q2,1.2
25536,T,PC_EMP,PL,2018-Q3,1.6
25537,T,PC_EMP,PL,2018-Q4,1.7
25538,T,PC_EMP,PL,2019-Q1,1.5
25539,T,PC_EMP,PL,2019-Q2,0.9
25540,T,PC_EMP,PL,2019-Q3,1.3
25541,T,PC_EMP,PL,2019-Q4,1.3
25542,T,PC_EMP,PL,2020-Q1,1.5
25543,T,PC_EMP,PL,2020-Q2,2.1
25544,T,PC_EMP,PL,2020-Q3,1.1
25545,T,PC_EMP,PL,2020-Q4,1.3
25546,T,PC_EMP,PL,2021-Q1,1.3
25547,T,PC_EMP,PL,2021-Q2,0.9
25548,T,THS,PL,2009-Q1,391.5
25549,T,THS,PL,2009-Q2,270.9
25550,T,THS,PL,2009-Q3,309.8
25551,T,THS,PL,2009-Q4,420.6
25552,T,THS,PL,2010-Q1,424.8
25553,T,THS,PL,2010-Q2,272.8
25554,T,THS,PL,2010-Q3,302.3
25555,T,THS,PL,2010-Q4,385.5
25556,T,THS,PL,2011-Q1,374.6
25557,T,THS,PL,2011-Q2,251.3
25558,T,THS,PL,2011-Q3,299.4
25559,T,THS,PL,2011-Q4,358.6
25560,T,THS,PL,2012-Q1,381.9
25561,T,THS,PL,2012-Q2,238.3
25562,T,THS,PL,2012-Q3,332.0
25563,T,THS,PL,2012-Q4,393.0
25564,T,THS,PL,2013-Q1,424.2
25565,T,THS,PL,2013-Q2,272.0
25566,T,THS,PL,2013-Q3,275.1
25567,T,THS,PL,2013-Q4,323.6
25568,T,THS,PL,2014-Q1,352.3
25569,T,THS,PL,2014-Q2,225.3
25570,T,THS,PL,2014-Q3,246.7
25571,T,THS,PL,2014-Q4,304.9
25572,T,THS,PL,2015-Q1,296.6
25573,T,THS,PL,2015-Q2,230.9
25574,T,THS,PL,2015-Q3,238.2
25575,T,THS,PL,2015-Q4,303.7
25576,T,THS,PL,2016-Q1,294.4
25577,T,THS,PL,2016-Q2,219.7
25578,T,THS,PL,2016-Q3,272.1
25579,T,THS,PL,2016-Q4,277.2
25580,T,THS,PL,2017-Q1,267.9
25581,T,THS,PL,2017-Q2,220.2
25582,T,THS,PL,2017-Q3,266.0
25583,T,THS,PL,2017-Q4,320.6
25584,T,THS,PL,2018-Q1,260.5
25585,T,THS,PL,2018-Q2,200.3
25586,T,THS,PL,2018-Q3,261.6
25587,T,THS,PL,2018-Q4,276.1
25588,T,THS,PL,2019-Q1,250.2
25589,T,THS,PL,2019-Q2,153.0
25590,T,THS,PL,2019-Q3,220.8
25591,T,THS,PL,2019-Q4,209.9
25592,T,THS,PL,2020-Q1,238.7
25593,T,THS,PL,2020-Q2,336.1
25594,T,THS,PL,2020-Q3,188.5
25595,T,THS,PL,2020-Q4,214.4
25596,T,THS,PL,2021-Q1,209.7
25597,T,THS,PL,2021-Q2,148.7
25798,F,PC_EMP,PT,2009-Q1,2.3
25799,F,PC_EMP,PT,2009-Q2,2.0
25800,F,PC_EMP,PT,2009-Q3,2.7
25801,F,PC_EMP,PT,2009-Q4,2.4
25802,F,PC_EMP,PT,2010-Q1,2.2
25803,F,PC_EMP,PT,2010-Q2,2.0
25804,F,PC_EMP,PT,2010-Q3,2.7
25805,F,PC_EMP,PT,2010-Q4,2.5
25806,F,PC_EMP,PT,2011-Q1,2.8
25807,F,PC_EMP,PT,2011-Q2,2.6
25808,F,PC_EMP,PT,2011-Q3,4.0
25809,F,PC_EMP,PT,2011-Q4,4.3
25810,F,PC_EMP,PT,2012-Q1,3.4
25811,F,PC_EMP,PT,2012-Q2,2.6
25812,F,PC_EMP,PT,2012-Q3,3.7
25813,F,PC_EMP,PT,2012-Q4,4.4
25814,F,PC_EMP,PT,2013-Q1,3.1
25815,F,PC_EMP,PT,2013-Q2,2.0
25816,F,PC_EMP,PT,2013-Q3,3.7
25817,F,PC_EMP,PT,2013-Q4,4.7
25818,F,PC_EMP,PT,2014-Q1,3.1
25819,F,PC_EMP,PT,2014-Q2,1.9
25820,F,PC_EMP,PT,2014-Q3,3.4
25821,F,PC_EMP,PT,2014-Q4,3.4
25822,F,PC_EMP,PT,2015-Q1,3.1
25823,F,PC_EMP,PT,2015-Q2,2.1
25824,F,PC_EMP,PT,2015-Q3,3.2
25825,F,PC_EMP,PT,2015-Q4,3.3
25826,F,PC_EMP,PT,2016-Q1,2.7
25827,F,PC_EMP,PT,2016-Q2,2.4
25828,F,PC_EMP,PT,2016-Q3,3.7
25829,F,PC_EMP,PT,2016-Q4,3.3
25830,F,PC_EMP,PT,2017-Q1,2.4
25831,F,PC_EMP,PT,2017-Q2,1.7
25832,F,PC_EMP,PT,2017-Q3,3.0
25833,F,PC_EMP,PT,2017-Q4,3.1
25834,F,PC_EMP,PT,2018-Q1,2.2
25835,F,PC_EMP,PT,2018-Q2,2.0
25836,F,PC_EMP,PT,2018-Q3,2.9
25837,F,PC_EMP,PT,2018-Q4,3.3
25838,F,PC_EMP,PT,2019-Q1,2.9
25839,F,PC_EMP,PT,2019-Q2,1.8
25840,F,PC_EMP,PT,2019-Q3,3.2
25841,F,PC_EMP,PT,2019-Q4,3.0
25842,F,PC_EMP,PT,2020-Q1,3.6
25843,F,PC_EMP,PT,2020-Q2,4.3
25844,F,PC_EMP,PT,2020-Q3,2.2
25845,F,PC_EMP,PT,2020-Q4,2.2
25846,F,PC_EMP,PT,2021-Q1,2.9
25847,F,PC_EMP,PT,2021-Q2,1.5
25848,F,PC_EMP,PT,2021-Q3,2.0
25849,F,THS,PT,2009-Q1,49.3
25850,F,THS,PT,2009-Q2,43.0
25851,F,THS,PT,2009-Q3,58.1
25852,F,THS,PT,2009-Q4,51.2
25853,F,THS,PT,2010-Q1,46.5
25854,F,THS,PT,2010-Q2,41.6
25855,F,THS,PT,2010-Q3,57.3
25856,F,THS,PT,2010-Q4,52.3
25857,F,THS,PT,2011-Q1,60.0
25858,F,THS,PT,2011-Q2,55.0
25859,F,THS,PT,2011-Q3,84.2
25860,F,THS,PT,2011-Q4,88.4
25861,F,THS,PT,2012-Q1,69.4
25862,F,THS,PT,2012-Q2,52.9
25863,F,THS,PT,2012-Q3,76.0
25864,F,THS,PT,2012-Q4,88.3
25865,F,THS,PT,2013-Q1,61.1
25866,F,THS,PT,2013-Q2,40.4
25867,F,THS,PT,2013-Q3,75.6
25868,F,THS,PT,2013-Q4,97.3
25869,F,THS,PT,2014-Q1,63.8
25870,F,THS,PT,2014-Q2,38.9
25871,F,THS,PT,2014-Q3,71.6
25872,F,THS,PT,2014-Q4,72.7
25873,F,THS,PT,2015-Q1,65.3
25874,F,THS,PT,2015-Q2,45.9
25875,F,THS,PT,2015-Q3,68.9
25876,F,THS,PT,2015-Q4,70.8
25877,F,THS,PT,2016-Q1,57.4
25878,F,THS,PT,2016-Q2,52.3
25879,F,THS,PT,2016-Q3,81.7
25880,F,THS,PT,2016-Q4,73.6
25881,F,THS,PT,2017-Q1,52.4
25882,F,THS,PT,2017-Q2,39.0
25883,F,THS,PT,2017-Q3,68.3
25884,F,THS,PT,2017-Q4,70.4
25885,F,THS,PT,2018-Q1,50.3
25886,F,THS,PT,2018-Q2,46.4
25887,F,THS,PT,2018-Q3,68.9
25888,F,THS,PT,2018-Q4,76.7
25889,F,THS,PT,2019-Q1,66.2
25890,F,THS,PT,2019-Q2,42.7
25891,F,THS,PT,2019-Q3,75.4
25892,F,THS,PT,2019-Q4,70.3
25893,F,THS,PT,2020-Q1,84.7
25894,F,THS,PT,2020-Q2,97.9
25895,F,THS,PT,2020-Q3,51.3
25896,F,THS,PT,2020-Q4,50.6
25897,F,THS,PT,2021-Q1,67.2
25898,F,THS,PT,2021-Q2,34.7
25899,F,THS,PT,2021-Q3,49.1
26104,M,PC_EMP,PT,2009-Q1,3.1
26105,M,PC_EMP,PT,2009-Q2,1.9
26106,M,PC_EMP,PT,2009-Q3,2.3
26107,M,PC_EMP,PT,2009-Q4,2.2
26108,M,PC_EMP,PT,2010-Q1,1.8
26109,M,PC_EMP,PT,2010-Q2,1.4
26110,M,PC_EMP,PT,2010-Q3,1.4
26111,M,PC_EMP,PT,2010-Q4,2.3
26112,M,PC_EMP,PT,2011-Q1,2.7
26113,M,PC_EMP,PT,2011-Q2,2.6
26114,M,PC_EMP,PT,2011-Q3,3.1
26115,M,PC_EMP,PT,2011-Q4,4.2
26116,M,PC_EMP,PT,2012-Q1,3.6
26117,M,PC_EMP,PT,2012-Q2,3.0
26118,M,PC_EMP,PT,2012-Q3,4.0
26119,M,PC_EMP,PT,2012-Q4,4.0
26120,M,PC_EMP,PT,2013-Q1,3.5
26121,M,PC_EMP,PT,2013-Q2,2.1
26122,M,PC_EMP,PT,2013-Q3,2.8
26123,M,PC_EMP,PT,2013-Q4,3.0
26124,M,PC_EMP,PT,2014-Q1,2.8
26125,M,PC_EMP,PT,2014-Q2,1.8
26126,M,PC_EMP,PT,2014-Q3,3.0
26127,M,PC_EMP,PT,2014-Q4,3.5
26128,M,PC_EMP,PT,2015-Q1,3.1
26129,M,PC_EMP,PT,2015-Q2,2.3
26130,M,PC_EMP,PT,2015-Q3,2.8
26131,M,PC_EMP,PT,2015-Q4,3.3
26132,M,PC_EMP,PT,2016-Q1,3.2
26133,M,PC_EMP,PT,2016-Q2,2.0
26134,M,PC_EMP,PT,2016-Q3,2.6
26135,M,PC_EMP,PT,2016-Q4,3.0
26136,M,PC_EMP,PT,2017-Q1,2.5
26137,M,PC_EMP,PT,2017-Q2,1.8
26138,M,PC_EMP,PT,2017-Q3,2.1
26139,M,PC_EMP,PT,2017-Q4,2.7
26140,M,PC_EMP,PT,2018-Q1,2.2
26141,M,PC_EMP,PT,2018-Q2,1.7
26142,M,PC_EMP,PT,2018-Q3,2.4
26143,M,PC_EMP,PT,2018-Q4,2.9
26144,M,PC_EMP,PT,2019-Q1,2.3
26145,M,PC_EMP,PT,2019-Q2,1.8
26146,M,PC_EMP,PT,2019-Q3,2.3
26147,M,PC_EMP,PT,2019-Q4,2.9
26148,M,PC_EMP,PT,2020-Q1,2.8
26149,M,PC_EMP,PT,2020-Q2,4.0
26150,M,PC_EMP,PT,2020-Q3,1.8
26151,M,PC_EMP,PT,2020-Q4,2.5
26152,M,PC_EMP,PT,2021-Q1,2.2
26153,M,PC_EMP,PT,2021-Q2,1.5
26154,M,PC_EMP,PT,2021-Q3,1.7
26155,M,THS,PT,2009-Q1,76.5
26156,M,THS,PT,2009-Q2,46.1
26157,M,THS,PT,2009-Q3,55.3
26158,M,THS,PT,2009-Q4,53.1
26159,M,THS,PT,2010-Q1,43.2
26160,M,THS,PT,2010-Q2,32.6
26161,M,THS,PT,2010-Q3,33.1
26162,M,THS,PT,2010-Q4,53.4
26163,M,THS,PT,2011-Q1,63.7
26164,M,THS,PT,2011-Q2,59.8
26165,M,THS,PT,2011-Q3,72.6
26166,M,THS,PT,2011-Q4,94.6
26167,M,THS,PT,2012-Q1,79.4
26168,M,THS,PT,2012-Q2,65.6
26169,M,THS,PT,2012-Q3,86.3
26170,M,THS,PT,2012-Q4,84.1
26171,M,THS,PT,2013-Q1,72.5
26172,M,THS,PT,2013-Q2,44.7
26173,M,THS,PT,2013-Q3,59.8
26174,M,THS,PT,2013-Q4,65.2
26175,M,THS,PT,2014-Q1,60.1
26176,M,THS,PT,2014-Q2,38.6
26177,M,THS,PT,2014-Q3,66.1
26178,M,THS,PT,2014-Q4,75.7
26179,M,THS,PT,2015-Q1,66.1
26180,M,THS,PT,2015-Q2,50.7
26181,M,THS,PT,2015-Q3,61.2
26182,M,THS,PT,2015-Q4,73.0
26183,M,THS,PT,2016-Q1,69.8
26184,M,THS,PT,2016-Q2,45.5
26185,M,THS,PT,2016-Q3,57.8
26186,M,THS,PT,2016-Q4,68.6
26187,M,THS,PT,2017-Q1,56.2
26188,M,THS,PT,2017-Q2,41.0
26189,M,THS,PT,2017-Q3,49.5
26190,M,THS,PT,2017-Q4,64.5
26191,M,THS,PT,2018-Q1,51.1
26192,M,THS,PT,2018-Q2,40.7
26193,M,THS,PT,2018-Q3,56.2
26194,M,THS,PT,2018-Q4,69.7
26195,M,THS,PT,2019-Q1,54.5
26196,M,THS,PT,2019-Q2,44.0
26197,M,THS,PT,2019-Q3,57.0
26198,M,THS,PT,2019-Q4,69.9
26199,M,THS,PT,2020-Q1,65.6
26200,M,THS,PT,2020-Q2,92.9
26201,M,THS,PT,2020-Q3,41.8
26202,M,THS,PT,2020-Q4,58.1
26203,M,THS,PT,2021-Q1,52.5
26204,M,THS,PT,2021-Q2,36.4
26205,M,THS,PT,2021-Q3,42.7
26410,T,PC_EMP,PT,2009-Q1,2.7
26411,T,PC_EMP,PT,2009-Q2,2.0
26412,T,PC_EMP,PT,2009-Q3,2.5
26413,T,PC_EMP,PT,2009-Q4,2.3
26414,T,PC_EMP,PT,2010-Q1,2.0
26415,T,PC_EMP,PT,2010-Q2,1.7
26416,T,PC_EMP,PT,2010-Q3,2.0
26417,T,PC_EMP,PT,2010-Q4,2.4
26418,T,PC_EMP,PT,2011-Q1,2.8
26419,T,PC_EMP,PT,2011-Q2,2.6
26420,T,PC_EMP,PT,2011-Q3,3.6
26421,T,PC_EMP,PT,2011-Q4,4.2
26422,T,PC_EMP,PT,2012-Q1,3.5
26423,T,PC_EMP,PT,2012-Q2,2.8
26424,T,PC_EMP,PT,2012-Q3,3.9
26425,T,PC_EMP,PT,2012-Q4,4.2
26426,T,PC_EMP,PT,2013-Q1,3.3
26427,T,PC_EMP,PT,2013-Q2,2.1
26428,T,PC_EMP,PT,2013-Q3,3.3
26429,T,PC_EMP,PT,2013-Q4,3.9
26430,T,PC_EMP,PT,2014-Q1,3.0
26431,T,PC_EMP,PT,2014-Q2,1.8
26432,T,PC_EMP,PT,2014-Q3,3.2
26433,T,PC_EMP,PT,2014-Q4,3.5
26434,T,PC_EMP,PT,2015-Q1,3.1
26435,T,PC_EMP,PT,2015-Q2,2.2
26436,T,PC_EMP,PT,2015-Q3,3.0
26437,T,PC_EMP,PT,2015-Q4,3.3
26438,T,PC_EMP,PT,2016-Q1,2.9
26439,T,PC_EMP,PT,2016-Q2,2.2
26440,T,PC_EMP,PT,2016-Q3,3.1
26441,T,PC_EMP,PT,2016-Q4,3.2
26442,T,PC_EMP,PT,2017-Q1,2.4
26443,T,PC_EMP,PT,2017-Q2,1.8
26444,T,PC_EMP,PT,2017-Q3,2.6
26445,T,PC_EMP,PT,2017-Q4,2.9
26446,T,PC_EMP,PT,2018-Q1,2.2
26447,T,PC_EMP,PT,2018-Q2,1.9
26448,T,PC_EMP,PT,2018-Q3,2.7
26449,T,PC_EMP,PT,2018-Q4,3.1
26450,T,PC_EMP,PT,2019-Q1,2.6
26451,T,PC_EMP,PT,2019-Q2,1.8
26452,T,PC_EMP,PT,2019-Q3,2.8
26453,T,PC_EMP,PT,2019-Q4,2.9
26454,T,PC_EMP,PT,2020-Q1,3.2
26455,T,PC_EMP,PT,2020-Q2,4.2
26456,T,PC_EMP,PT,2020-Q3,2.0
26457,T,PC_EMP,PT,2020-Q4,2.3
26458,T,PC_EMP,PT,2021-Q1,2.6
26459,T,PC_EMP,PT,2021-Q2,1.5
26460,T,PC_EMP,PT,2021-Q3,1.9
26461,T,THS,PT,2009-Q1,125.9
26462,T,THS,PT,2009-Q2,89.1
26463,T,THS,PT,2009-Q3,113.4
26464,T,THS,PT,2009-Q4,104.3
26465,T,THS,PT,2010-Q1,89.7
26466,T,THS,PT,2010-Q2,74.2
26467,T,THS,PT,2010-Q3,90.4
26468,T,THS,PT,2010-Q4,105.7
26469,T,THS,PT,2011-Q1,123.7
26470,T,THS,PT,2011-Q2,114.8
26471,T,THS,PT,2011-Q3,156.7
26472,T,THS,PT,2011-Q4,183.0
26473,T,THS,PT,2012-Q1,148.8
26474,T,THS,PT,2012-Q2,118.5
26475,T,THS,PT,2012-Q3,162.3
26476,T,THS,PT,2012-Q4,172.4
26477,T,THS,PT,2013-Q1,133.6
26478,T,THS,PT,2013-Q2,85.1
26479,T,THS,PT,2013-Q3,135.4
26480,T,THS,PT,2013-Q4,162.5
26481,T,THS,PT,2014-Q1,123.9
26482,T,THS,PT,2014-Q2,77.5
26483,T,THS,PT,2014-Q3,137.7
26484,T,THS,PT,2014-Q4,148.4
26485,T,THS,PT,2015-Q1,131.4
26486,T,THS,PT,2015-Q2,96.6
26487,T,THS,PT,2015-Q3,130.0
26488,T,THS,PT,2015-Q4,143.9
26489,T,THS,PT,2016-Q1,127.1
26490,T,THS,PT,2016-Q2,97.8
26491,T,THS,PT,2016-Q3,139.5
26492,T,THS,PT,2016-Q4,142.2
26493,T,THS,PT,2017-Q1,108.6
26494,T,THS,PT,2017-Q2,80.0
26495,T,THS,PT,2017-Q3,117.9
26496,T,THS,PT,2017-Q4,134.9
26497,T,THS,PT,2018-Q1,101.4
26498,T,THS,PT,2018-Q2,87.1
26499,T,THS,PT,2018-Q3,125.1
26500,T,THS,PT,2018-Q4,146.4
26501,T,THS,PT,2019-Q1,120.8
26502,T,THS,PT,2019-Q2,86.7
26503,T,THS,PT,2019-Q3,132.4
26504,T,THS,PT,2019-Q4,140.2
26505,T,THS,PT,2020-Q1,150.3
26506,T,THS,PT,2020-Q2,190.7
26507,T,THS,PT,2020-Q3,93.1
26508,T,THS,PT,2020-Q4,108.7
26509,T,THS,PT,2021-Q1,119.6
26510,T,THS,PT,2021-Q2,71.1
26511,T,THS,PT,2021-Q3,91.8
26716,F,PC_EMP,RO,2009-Q1,4.2
26717,F,PC_EMP,RO,2009-Q2,2.0
26718,F,PC_EMP,RO,2009-Q3,2.6
26719,F,PC_EMP,RO,2009-Q4,5.8
26720,F,PC_EMP,RO,2010-Q1,6.2
26721,F,PC_EMP,RO,2010-Q2,2.0
26722,F,PC_EMP,RO,2010-Q3,2.3
26723,F,PC_EMP,RO,2010-Q4,7.8
26724,F,PC_EMP,RO,2011-Q1,6.6
26725,F,PC_EMP,RO,2011-Q2,5.3
26726,F,PC_EMP,RO,2011-Q3,4.8
26727,F,PC_EMP,RO,2011-Q4,6.4
26728,F,PC_EMP,RO,2012-Q1,5.7
26729,F,PC_EMP,RO,2012-Q2,3.5
26730,F,PC_EMP,RO,2012-Q3,3.6
26731,F,PC_EMP,RO,2012-Q4,5.0
26732,F,PC_EMP,RO,2013-Q1,4.5
26733,F,PC_EMP,RO,2013-Q2,3.8
26734,F,PC_EMP,RO,2013-Q3,3.6
26735,F,PC_EMP,RO,2013-Q4,4.3
26736,F,PC_EMP,RO,2014-Q1,4.2
26737,F,PC_EMP,RO,2014-Q2,3.0
26738,F,PC_EMP,RO,2014-Q3,2.9
26739,F,PC_EMP,RO,2014-Q4,4.5
26740,F,PC_EMP,RO,2015-Q1,1.9
26741,F,PC_EMP,RO,2015-Q2,0.3
26742,F,PC_EMP,RO,2015-Q3,0.5
26743,F,PC_EMP,RO,2015-Q4,2.2
26744,F,PC_EMP,RO,2016-Q1,3.1
26745,F,PC_EMP,RO,2016-Q2,2.0
26746,F,PC_EMP,RO,2016-Q3,2.5
26747,F,PC_EMP,RO,2016-Q4,4.3
26748,F,PC_EMP,RO,2017-Q1,4.0
26749,F,PC_EMP,RO,2017-Q2,1.1
26750,F,PC_EMP,RO,2017-Q3,1.6
26751,F,PC_EMP,RO,2017-Q4,3.7
26752,F,PC_EMP,RO,2018-Q1,0.9
26753,F,PC_EMP,RO,2018-Q2,0.9
26754,F,PC_EMP,RO,2018-Q3,0.9
26755,F,PC_EMP,RO,2018-Q4,1.4
26756,F,PC_EMP,RO,2019-Q1,0.6
26757,F,PC_EMP,RO,2019-Q2,0.8
26758,F,PC_EMP,RO,2019-Q3,1.3
26759,F,PC_EMP,RO,2019-Q4,1.2
26760,F,PC_EMP,RO,2020-Q1,1.3
26761,F,PC_EMP,RO,2020-Q2,2.5
26762,F,PC_EMP,RO,2020-Q3,1.3
26763,F,PC_EMP,RO,2020-Q4,1.2
26764,F,PC_EMP,RO,2021-Q1,0.6
26765,F,PC_EMP,RO,2021-Q2,0.6
26766,F,THS,RO,2009-Q1,169.3
26767,F,THS,RO,2009-Q2,84.7
26768,F,THS,RO,2009-Q3,111.8
26769,F,THS,RO,2009-Q4,234.9
26770,F,THS,RO,2010-Q1,226.8
26771,F,THS,RO,2010-Q2,78.0
26772,F,THS,RO,2010-Q3,92.0
26773,F,THS,RO,2010-Q4,289.7
26774,F,THS,RO,2011-Q1,246.7
26775,F,THS,RO,2011-Q2,205.8
26776,F,THS,RO,2011-Q3,183.7
26777,F,THS,RO,2011-Q4,238.7
26778,F,THS,RO,2012-Q1,212.4
26779,F,THS,RO,2012-Q2,136.5
26780,F,THS,RO,2012-Q3,138.2
26781,F,THS,RO,2012-Q4,186.4
26782,F,THS,RO,2013-Q1,163.1
26783,F,THS,RO,2013-Q2,147.3
26784,F,THS,RO,2013-Q3,135.9
26785,F,THS,RO,2013-Q4,159.6
26786,F,THS,RO,2014-Q1,153.2
26787,F,THS,RO,2014-Q2,113.3
26788,F,THS,RO,2014-Q3,111.4
26789,F,THS,RO,2014-Q4,167.9
26790,F,THS,RO,2015-Q1,66.1
26791,F,THS,RO,2015-Q2,11.3
26792,F,THS,RO,2015-Q3,18.9
26793,F,THS,RO,2015-Q4,79.9
26794,F,THS,RO,2016-Q1,111.9
26795,F,THS,RO,2016-Q2,74.9
26796,F,THS,RO,2016-Q3,93.2
26797,F,THS,RO,2016-Q4,154.8
26798,F,THS,RO,2017-Q1,145.9
26799,F,THS,RO,2017-Q2,43.3
26800,F,THS,RO,2017-Q3,63.5
26801,F,THS,RO,2017-Q4,134.7
26802,F,THS,RO,2018-Q1,32.7
26803,F,THS,RO,2018-Q2,33.4
26804,F,THS,RO,2018-Q3,35.0
26805,F,THS,RO,2018-Q4,51.8
26806,F,THS,RO,2019-Q1,22.0
26807,F,THS,RO,2019-Q2,30.3
26808,F,THS,RO,2019-Q3,49.5
26809,F,THS,RO,2019-Q4,44.5
26810,F,THS,RO,2020-Q1,47.7
26811,F,THS,RO,2020-Q2,91.6
26812,F,THS,RO,2020-Q3,48.0
26813,F,THS,RO,2020-Q4,44.2
26814,F,THS,RO,2021-Q1,19.6
26815,F,THS,RO,2021-Q2,19.7
27016,M,PC_EMP,RO,2009-Q1,2.4
27017,M,PC_EMP,RO,2009-Q2,1.4
27018,M,PC_EMP,RO,2009-Q3,1.4
27019,M,PC_EMP,RO,2009-Q4,4.0
27020,M,PC_EMP,RO,2010-Q1,4.1
27021,M,PC_EMP,RO,2010-Q2,1.2
27022,M,PC_EMP,RO,2010-Q3,1.3
27023,M,PC_EMP,RO,2010-Q4,5.8
27024,M,PC_EMP,RO,2011-Q1,6.5
27025,M,PC_EMP,RO,2011-Q2,5.9
27026,M,PC_EMP,RO,2011-Q3,5.4
27027,M,PC_EMP,RO,2011-Q4,6.6
27028,M,PC_EMP,RO,2012-Q1,6.3
27029,M,PC_EMP,RO,2012-Q2,4.1
27030,M,PC_EMP,RO,2012-Q3,4.1
27031,M,PC_EMP,RO,2012-Q4,5.0
27032,M,PC_EMP,RO,2013-Q1,5.2
27033,M,PC_EMP,RO,2013-Q2,5.0
27034,M,PC_EMP,RO,2013-Q3,4.3
27035,M,PC_EMP,RO,2013-Q4,5.3
27036,M,PC_EMP,RO,2014-Q1,4.9
27037,M,PC_EMP,RO,2014-Q2,3.6
27038,M,PC_EMP,RO,2014-Q3,3.7
27039,M,PC_EMP,RO,2014-Q4,4.8
27040,M,PC_EMP,RO,2015-Q1,2.4
27041,M,PC_EMP,RO,2015-Q2,0.4
27042,M,PC_EMP,RO,2015-Q3,0.6
27043,M,PC_EMP,RO,2015-Q4,2.5
27044,M,PC_EMP,RO,2016-Q1,4.4
27045,M,PC_EMP,RO,2016-Q2,1.8
27046,M,PC_EMP,RO,2016-Q3,2.2
27047,M,PC_EMP,RO,2016-Q4,5.0
27048,M,PC_EMP,RO,2017-Q1,4.8
27049,M,PC_EMP,RO,2017-Q2,0.8
27050,M,PC_EMP,RO,2017-Q3,1.5
27051,M,PC_EMP,RO,2017-Q4,3.6
27052,M,PC_EMP,RO,2018-Q1,0.7
27053,M,PC_EMP,RO,2018-Q2,0.4
27054,M,PC_EMP,RO,2018-Q3,0.5
27055,M,PC_EMP,RO,2018-Q4,1.1
27056,M,PC_EMP,RO,2019-Q1,0.5
27057,M,PC_EMP,RO,2019-Q2,0.5
27058,M,PC_EMP,RO,2019-Q3,0.8
27059,M,PC_EMP,RO,2019-Q4,1.1
